post_url,author,media_type,media_url
https://www.linkedin.com/feed/update/urn:li:activity:6771195751029620736/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGxmA5aQ-pxOg/feedshare-shrink_800/0/1614378869308?e=1629331200&v=beta&t=YFzH8J1-Aa5eyq8bLPNbDpz8WmNRnsJuhgCZpx3D3pk
https://www.linkedin.com/feed/update/urn:li:activity:6770509992559685632/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4D22AQGt9IiT6RQ7pA/feedshare-shrink_800/0/1614215371861?e=1629331200&v=beta&t=pBJUlGcFfHS766szX0YJlb8GKj2zZ7NynX4UROgIDrY
https://www.linkedin.com/feed/update/urn:li:activity:6769762901285769216/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGixmxXHDQKVA/feedshare-shrink_800/0/1614037250508?e=1629331200&v=beta&t=HltMxEkdR0GVihl0DU_vQML9dJMTsCDNDqaXlPA9fpM
https://www.linkedin.com/feed/update/urn:li:activity:6770099105105534977/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHIMi_1mzLngw/feedshare-shrink_800/0/1614117407842?e=1629331200&v=beta&t=MXavyRlQUCOXEtuVU7acKkHSOKUdaDSnrHWfoQnyJJw
https://www.linkedin.com/feed/update/urn:li:activity:6768275137939742720/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQExVKtUMUIBPQ/feedshare-shrink_800/0/1613682540055?e=1629331200&v=beta&t=9uQUhe477Pc22yec01oynE3exVbwoU5_IECqlNVZuYw
https://www.linkedin.com/feed/update/urn:li:activity:6768668961631481856/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQFjctfKON4Lqw/feedshare-shrink_800/0/1613776435919?e=1629331200&v=beta&t=cpOIe5pZQlwrdXU_2cmagEAzinQb6rtyfOgylkROFbs
https://www.linkedin.com/feed/update/urn:li:activity:6768275320383574016/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGqS9HsYM6zLw/feedshare-shrink_800/0/1613682583807?e=1629331200&v=beta&t=OCZ-cZQIII8y_bCPWchBFiaiu6eGtnCu7wpxnPZOzRs
https://www.linkedin.com/feed/update/urn:li:activity:6768275011485646848/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHaU0DaJqca2g/feedshare-shrink_800/0/1613682510694?e=1629331200&v=beta&t=CXbH5iaepIugGEaYCrCME__eI_wcirQZGy5aeB3E2SY
https://www.linkedin.com/feed/update/urn:li:activity:6768275208202698752/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHKy-BqJ0rFDg/feedshare-shrink_800/0/1613682556846?e=1629331200&v=beta&t=WypB0TT87NtcqQtoE9AAlCPUhvx7-2MzIIi9w42N3PM
https://www.linkedin.com/feed/update/urn:li:activity:6768275077961175040/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQE1vTUw4a8Zng/feedshare-shrink_800/0/1613682526385?e=1629331200&v=beta&t=d4OYaS4NBmQiI4iOeE1mNBvGUUhBZMNPnBMaJDoAKrc
https://www.linkedin.com/feed/update/urn:li:activity:6767141328745758720/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQH4DpsfuUA0Gw/feedshare-shrink_800/0/1613412219486?e=1629331200&v=beta&t=dlQQ6L6viav9IgIjzyjWgn55xJlq4kSGM259J83YRjc
https://www.linkedin.com/feed/update/urn:li:activity:6765077290238980096/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQE_DGzXQQbUig/feedshare-shrink_800/0/1612920114306?e=1629331200&v=beta&t=XhaCKmtVtP2LCudljNeMxPEX9BA6Gp8iBRiBiBj3LGI
https://www.linkedin.com/feed/update/urn:li:activity:6765439367289827328/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4D22AQHHcjYCnMULVw/feedshare-shrink_800/0/1613006440576?e=1629331200&v=beta&t=WAupNK_GSc6llRnzUjKD0uxnMfy3aBDphjfc4FpmbD0
https://www.linkedin.com/feed/update/urn:li:activity:6762854353956020224/,Katina Kenyon,Single image,https://media-exp3.licdn.com/dms/image/C4D22AQGHOeKYuwdHuw/feedshare-shrink_800/0/1612390124493?e=1629331200&v=beta&t=Jw8PvBp9GPdJcQp4F3cyDpU8lbgUDOtD8Hk3YQPAjcw
https://www.linkedin.com/feed/update/urn:li:activity:6764563875707842562/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQG5CDTQxnPoog/feedshare-shrink_800/0/1612797706467?e=1629331200&v=beta&t=WcW9yldW8dWT4TdQ-kqPsKSSZCpUiKYRb0QPJcaLJ8w
https://www.linkedin.com/feed/update/urn:li:activity:6764711462414934016/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQFqa1PgPHcMmA/feedshare-shrink_800/0/1612832894279?e=1629331200&v=beta&t=BObXUanLXREyoZ4P3xNYupP3izFdxzzOhx1encoBo2M
https://www.linkedin.com/feed/update/urn:li:activity:6762908613456527360/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQEITQ75lUUySA/feedshare-shrink_800/0/1612403061019?e=1629331200&v=beta&t=qHQ54htgPGgCnEbq6hfEpcSxHdC93T8B15k53KBDJ1o
https://www.linkedin.com/feed/update/urn:li:activity:6761455244091248640/,Oscar Castillo Chedraui,Single image,https://media-exp3.licdn.com/dms/image/C5622AQFvmOINp77ATA/feedshare-shrink_2048_1536/0/1612056545279?e=1629331200&v=beta&t=IwJ83fgEZdFEQWuLEMMEzoXNmRWyo9_F92qNc5qTsCk
https://www.linkedin.com/feed/update/urn:li:activity:6763610863103479808/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHobGO-1anQEQ/feedshare-shrink_800/0/1612570491061?e=1629331200&v=beta&t=uHwrGTxVoSTL1pFtcJ-iy4_rQSVL10o-jRkdGIbX9JY
https://www.linkedin.com/feed/update/urn:li:activity:6762106384302563328/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQFjUhGM9ooh8g/feedshare-shrink_800/0/1612211794786?e=1629331200&v=beta&t=MfMhdcMZcfu2yyPnQmV7bJ7AZXTaH9_iqCNMGpT8nv0
https://www.linkedin.com/feed/update/urn:li:activity:6759956606768738304/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGEWavYz6xTjg/feedshare-shrink_800/0/1611699247619?e=1629331200&v=beta&t=jWXr-KjODHBADkmoKdgwjk7DN34hbjQjuFHCW_NKekk
https://www.linkedin.com/feed/update/urn:li:activity:6759582239056629760/,César Retana,Single image,https://media-exp3.licdn.com/dms/image/C5622AQE2vXrq-TDWYA/feedshare-shrink_800/0/1611609991497?e=1629331200&v=beta&t=Shtudr4lswIR_KVsiUH4-x_W9jW49Ni5XsAQLloxybA
https://www.linkedin.com/feed/update/urn:li:activity:6758433649777016834/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQFOSI9syMRx8A/feedshare-shrink_800/0/1611336147339?e=1629331200&v=beta&t=GC7kb8my1vE0v4ph5Ef9iAvxnd3q-na8H3-4pnzzdII
https://www.linkedin.com/feed/update/urn:li:activity:6759636335339876353/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHv76vMEcbN8w/feedshare-shrink_800/0/1611622889774?e=1629331200&v=beta&t=v3MO2kzoFLj4lvdz1OXBMJwArFAyW3gKajqg6pDxQv4
https://www.linkedin.com/feed/update/urn:li:activity:6757405578252845056/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4D22AQH7AuLdHe4h0A/feedshare-shrink_800/0/1611091035916?e=1629331200&v=beta&t=QqdjoMGY6ViFpQk2SZydPdWmrU5DiMPNwWMHuh7IsDU
https://www.linkedin.com/feed/update/urn:li:activity:6757705850892165120/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHK4235C8NOwA/feedshare-shrink_800/0/1611162625531?e=1629331200&v=beta&t=sOsBFjV__eIauMTA9DyJCtHHwjq075vixhVYia1Ko-U
https://www.linkedin.com/feed/update/urn:li:activity:6757102459677663234/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQFjfzjybJ8t1g/feedshare-shrink_800/0/1611018766015?e=1629331200&v=beta&t=6ss8Mbl5qUZX-nf4clIsbsJad2eZYI8QGS-MHvDRcdw
https://www.linkedin.com/feed/update/urn:li:activity:6755982448686886912/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQFiUBvZtSYnIw/feedshare-shrink_800/0/1610751735207?e=1629331200&v=beta&t=PHzjhChkjxobH-HwWkqG2gjpP772lSQDail3moI7s1M
https://www.linkedin.com/feed/update/urn:li:activity:6755534132408852480/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHC3Yx8dTowsw/feedshare-shrink_800/0/1610644848300?e=1629331200&v=beta&t=ABKuVNXqyaVIcBW8mmPgy8s_FtamH87Dkl5bfHeielY
https://www.linkedin.com/feed/update/urn:li:activity:6755887968914870272/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQE-XBOkR_NUvg/feedshare-shrink_800/0/1610729209464?e=1629331200&v=beta&t=zc0Q4_52bQP1LKx89YKTWXJBJgAQPVi48TKbYGY_tGw
https://www.linkedin.com/feed/update/urn:li:activity:6755288666878316544/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4D22AQEWaWdnSyKiZg/feedshare-shrink_800/0/1610586324792?e=1629331200&v=beta&t=3Ac38qAL4RjWHKKJjqX3FMwqD8JiK1IYx1QcFvgrzBA
https://www.linkedin.com/feed/update/urn:li:activity:6755247052659200000/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQEqrNWoRpLI_A/feedshare-shrink_800/0/1610576402913?e=1629331200&v=beta&t=NCOpY5qaHVR28n5GVA1wRB8fXVQDTICd9kqbM2ZjF8Y
https://www.linkedin.com/feed/update/urn:li:activity:6754565033285480448/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHJX0tmq1A7Lw/feedshare-shrink_800/0/1610413797115?e=1629331200&v=beta&t=wOoE5JZseAVuhpLvfbwOnS5UpVLeeqwBYBbRxS_Gf48
https://www.linkedin.com/feed/update/urn:li:activity:6753385420500852736/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQEL7Mi4NA8w1g/feedshare-shrink_800/0/1610132555407?e=1629331200&v=beta&t=dYYKGuI0nKfdgN3MritfxPvi6bLPStQzSEKjMTVyNio
https://www.linkedin.com/feed/update/urn:li:activity:6753415208426909696/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHrePNY80DL0g/feedshare-shrink_800/0/1610139657130?e=1629331200&v=beta&t=BiDIn6EKy2INVdGUBzUZHWFquXEF2wH0GlJyqlUZkTY
https://www.linkedin.com/feed/update/urn:li:activity:6752390353262850048/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQEn2zoiMHMOvg/feedshare-shrink_800/0/1609895312970?e=1629331200&v=beta&t=gmH40K5ke1-wl8mQcIj0qoldJ_7jHYldBmnvZjwk31U
https://www.linkedin.com/feed/update/urn:li:activity:6752753763360014336/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGFYgRNM0oQjQ/feedshare-shrink_800/0/1609981956758?e=1629331200&v=beta&t=azXDPk_LtMny35aMkAVtTF28ojjMI5vgyVINuTj7lk8
https://www.linkedin.com/feed/update/urn:li:activity:6749333216676638720/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQEU8tvtMgMbvw/feedshare-shrink_800/0/1609166434682?e=1629331200&v=beta&t=xh2a7z6XY-uA1m7WH5dIHvmBEJp2rYSVC7w3hzrZHRE
https://www.linkedin.com/feed/update/urn:li:activity:6747683779252420608/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQExF_Vd9jexNA/feedshare-shrink_800/0/1608773178309?e=1629331200&v=beta&t=HqLrpPJP9VMasqtFaBK-glUkkImZmF9SJCHOJ3D2hRM
https://www.linkedin.com/feed/update/urn:li:activity:6747636871611977728/,Tatiana Barrios,Single image,https://media-exp3.licdn.com/dms/image/C5622AQFvJxIteq7BJg/feedshare-shrink_800/0/1608761993978?e=1629331200&v=beta&t=olphG7aujsih5HAsyyGd7FNywr5019O2Ic3z24631U0
https://www.linkedin.com/feed/update/urn:li:activity:6745437407161794560/,César Retana,Single image,https://media-exp3.licdn.com/dms/image/C5622AQGJsHsI2kSwOA/feedshare-shrink_800/0/1608237600590?e=1629331200&v=beta&t=utmdIT589ZNZ0-KRcnRTf6QnWAmCUbmmwVX2A8RscF8
https://www.linkedin.com/feed/update/urn:li:activity:6747623599420583937/,Carmen Escobar,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQEIe8eJ7FfJEg/feedshare-shrink_800/0/1608758829825?e=1629331200&v=beta&t=MbU6AAKSD204q4rcrwMK_OXcgo1E2MxqUd9uyU4Obn4
https://www.linkedin.com/feed/update/urn:li:activity:6746793037998960640/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHjq0BPZlnRzQ/feedshare-shrink_800/0/1608560808938?e=1629331200&v=beta&t=KgUiXUmbkSdux1Zcq14UvwQEI_uF5mrjKRU46S6k_6E
https://www.linkedin.com/feed/update/urn:li:activity:6745738596831047680/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQElb3xBij76ww/feedshare-shrink_800/0/1608309410108?e=1629331200&v=beta&t=rfGebFgdAZWZ2B36DlbmeHqZSrDvT3zk8ef2_gFxVTw
https://www.linkedin.com/feed/update/urn:li:activity:6745141689356226560/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHkNQ4nNSQ-OQ/feedshare-shrink_800/0/1608167096912?e=1629331200&v=beta&t=zYAxbMc19Lh9evG6IUI43V74lviz1TwUPWwHdNhAwXg
https://www.linkedin.com/feed/update/urn:li:activity:6744718389098426368/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHGAUSCR38HYw/feedshare-shrink_800/0/1608066174334?e=1629331200&v=beta&t=q66zSk4zeP2nwc4aiicTCbER83gNevSPyXBXAXcnbPk
https://www.linkedin.com/feed/update/urn:li:activity:6741765497823518720/,Andrea Cuellar,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQFP22x6iNYA0w/feedshare-shrink_800/0/1607362149394?e=1629331200&v=beta&t=1WYTCleSLrM4nPoR1AI4FpupqLTCXcJNHtWQ1dqlD8w
https://www.linkedin.com/feed/update/urn:li:activity:6744415443122999296/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHBQ37cmQ4RTA/feedshare-shrink_800/0/1607993945505?e=1629331200&v=beta&t=TQnu96f1yZDgkrsC9z-WfkF6s-o1NVGl6-iCk49A9E8
https://www.linkedin.com/feed/update/urn:li:activity:6739702259799650304/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGZ44DvagU-sA/feedshare-shrink_800/0/1606870234815?e=1629331200&v=beta&t=Pl7rUdo1vs9R59BTkxq0wEOWLPsURv_KcYmefR3snwY
https://www.linkedin.com/feed/update/urn:li:activity:6743176299814170624/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQEK01CeOLzLfg/feedshare-shrink_800/0/1607698511453?e=1629331200&v=beta&t=ZVaiTQjjqyE_QzzPfQdXMM8uMdlqopDyFWFOb1myArU
https://www.linkedin.com/feed/update/urn:li:activity:6741862348472029184/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGb0ODtv1CUNg/feedshare-shrink_800/0/1607385241185?e=1629331200&v=beta&t=_a9F4d7lI3QRk_JGPj4KT1lZN7KEgP3ahpqB2uEjpq0
https://www.linkedin.com/feed/update/urn:li:activity:6740705964632154112/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGyXwjwSmTzFQ/feedshare-shrink_800/0/1607109537059?e=1629331200&v=beta&t=2I2APMNLgJ_DncN0XE9EYrxhMlQRx7uPfJ7BlHDf7ho
https://www.linkedin.com/feed/update/urn:li:activity:6740412933207035904/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4D22AQHv7rKsbh-y4g/feedshare-shrink_800/0/1607039673751?e=1629331200&v=beta&t=cVpi8msCtuN8hcUxcIRRprfKfGNxaT907DYY5gFZv2c
https://www.linkedin.com/feed/update/urn:li:activity:6739941198158471168/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQF6-Y5kkvMxRA/feedshare-shrink_800/0/1606927203192?e=1629331200&v=beta&t=KNfWFoFeeE7cVHQjNTbaGMltWcqELdwh3xVfzEwbzoI
https://www.linkedin.com/feed/update/urn:li:activity:6739318892528775168/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHSoInrobNVng/feedshare-shrink_800/0/1606778833931?e=1629331200&v=beta&t=prnlfJSo2_ARwxTyNySY-KYpmjqpXK6on6cLrgJx-1o
https://www.linkedin.com/feed/update/urn:li:activity:6738214856656269312/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGGkbibm1xXgg/feedshare-shrink_800/0/1606515611138?e=1629331200&v=beta&t=Lk_LT3ZpBeIdpwfchLtaXtiQ_Jti-TKCw-jqcj8ro88
https://www.linkedin.com/feed/update/urn:li:activity:6739221788896620544/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGKZDEHcZKmzQ/feedshare-shrink_800/0/1606755682623?e=1629331200&v=beta&t=lovdvnxyISbYlYLiXVxCIjjcLeAquP4R_kgqrXoVlwA
https://www.linkedin.com/feed/update/urn:li:activity:6737783164799909888/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQErLIf5QSwPHA/feedshare-shrink_800/0/1606412687553?e=1629331200&v=beta&t=zWktPc-QqiZXw2hrW6hwPATyFGd5OO7R-ADyabqWsSA
https://www.linkedin.com/feed/update/urn:li:activity:6737402038080024576/,Women in Cloud,Single image,https://media-exp3.licdn.com/dms/image/C4D22AQGpRQ1cIjPabQ/feedshare-shrink_800/0/1606321820752?e=1629331200&v=beta&t=XvElHTPkW7lO1V8nI4xgRj-CfmHIfEwW39g_6NSnQ7Q
https://www.linkedin.com/feed/update/urn:li:activity:6735625447570251776/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGU1oeitzyxgQ/feedshare-shrink_800/0/1605898247401?e=1629331200&v=beta&t=r7Ut8cmdKcAub2P6pIw6XDWJmpHVMbgfM9x7YaDL-GY
https://www.linkedin.com/feed/update/urn:li:activity:6735697370887020544/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4D22AQF9m8kmxWI1Kg/feedshare-shrink_800/0/1605915395223?e=1629331200&v=beta&t=ftAipTj08LSAeyZyXvqcxTgY6BfH-N7SsV7UojPanhU
https://www.linkedin.com/feed/update/urn:li:activity:6735251963908280321/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGjdgdUbl1m5A/feedshare-shrink_800/0/1605809202615?e=1629331200&v=beta&t=35fo16wR-E1UAGvM1mgZFT9yqEDXu2TJRMc3Y9xq_fs
https://www.linkedin.com/feed/update/urn:li:activity:6734494963444289536/,Rafael Castro,Single image,https://media-exp3.licdn.com/dms/image/C4D22AQHRjV6SGoHdTw/feedshare-shrink_800/0/1605628718642?e=1629331200&v=beta&t=hTTmmLAtS94uKL_wlCYHToBrXG9_guw790OsR_x9paA
https://www.linkedin.com/feed/update/urn:li:activity:6734254031000227840/,César Sánchez,Single image,https://media-exp3.licdn.com/dms/image/C5622AQGXH55-6a5ZsA/feedshare-shrink_800/0/1605571276059?e=1629331200&v=beta&t=dzNz-viJAhuR5xh8W_md5LABZsgEU0scKrcHergI6MI
https://www.linkedin.com/feed/update/urn:li:activity:6734638500223729664/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQF8-UcXwLkIdQ/feedshare-shrink_800/0/1605662941106?e=1629331200&v=beta&t=Fe-fL58MjaesDMxRcekunVMsQMW1OUGkaHlP8hUvxuk
https://www.linkedin.com/feed/update/urn:li:activity:6734507409416568832/,Aracely Ocón,Single image,https://media-exp3.licdn.com/dms/image/C5622AQH79HI5Ok8vJQ/feedshare-shrink_800/0/1605631686136?e=1629331200&v=beta&t=FJZYydM3KFqDTos8waj5ZxmnnRL8bAvCwhZ0ZPS9i2M
https://www.linkedin.com/feed/update/urn:li:activity:6733071677963460608/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHvrNTGkScxmQ/feedshare-shrink_800/0/1605289382013?e=1629331200&v=beta&t=ZOlBLIEqL5KMpR1sw5PDTOjk2NcaBg878_qURSJwY0o
https://www.linkedin.com/feed/update/urn:li:activity:6732832270589165568/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4D22AQGEKx7Tk0QF-A/feedshare-shrink_800/0/1605232301996?e=1629331200&v=beta&t=5WetoW1vkFxOLSdFMps1TVJM2dC2VmutinUrYuppa0o
https://www.linkedin.com/feed/update/urn:li:activity:6732043059300769792/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQEGSOzgWP7A1w/feedshare-shrink_800/0/1605044139271?e=1629331200&v=beta&t=YcV-314tqNXBPxL3iLZ1sx0YY81ljvXRz_dD5Qm848I
https://www.linkedin.com/feed/update/urn:li:activity:6731754527030091776/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQE0PbRIJCz0Kg/feedshare-shrink_800/0/1604975347974?e=1629331200&v=beta&t=I3q2ZVIMPAigjZeKNxpxw0G9sPhwbZ82dDNtE4CdIqc
https://www.linkedin.com/feed/update/urn:li:activity:6732395074304389120/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4D22AQHhJo8OIr62Hw/feedshare-shrink_800/0/1605128066520?e=1629331200&v=beta&t=3s4HuDp7ZVN0LtfMMHaN4ch8Fzxlt73NRfkh2W4HoIc
https://www.linkedin.com/feed/update/urn:li:activity:6730274719494389760/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGOLXL7zagScA/feedshare-shrink_800/0/1604622535182?e=1629331200&v=beta&t=rTAnkL7sPJJGm4J_UnKG-PxOYD1vqLnp2BCsn8mkfaI
https://www.linkedin.com/feed/update/urn:li:activity:6730599028762968065/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGRq_cZohALEA/feedshare-shrink_800/0/1604699856445?e=1629331200&v=beta&t=-wQdeVCtytLdKpOjq8gxos6J4_OwSnpWk2HfFx9pq9w
https://www.linkedin.com/feed/update/urn:li:activity:6729889439054663680/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHdGcsJmdnl6Q/feedshare-shrink_800/0/1604530676350?e=1629331200&v=beta&t=SyKLLK0TTqlmumPF-vvrvJjUf0udi9gdb2QdApsSVLk
https://www.linkedin.com/feed/update/urn:li:activity:6729439550470459392/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGNF-40TRRWcQ/feedshare-shrink_800/0/1604423415443?e=1629331200&v=beta&t=UEzMvSP0Ux7yq8ixHMRBcLpYPH3zfEa6G936zQhtI2g
https://www.linkedin.com/feed/update/urn:li:activity:6726538139998965761/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQF2DQvPPRX32A/feedshare-shrink_800/0/1603731665139?e=1629331200&v=beta&t=h1LlGlxe2l6bnQTozHiDNTYUdQZnqWs_POeo-jJyxds
https://www.linkedin.com/feed/update/urn:li:activity:6727962634592800769/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQFP8GpaIXVbMw/feedshare-shrink_800/0/1604071290317?e=1629331200&v=beta&t=HpHba0URxRn4_PvVOC0jplIwYNr6MpJI5dedcYXnSJs
https://www.linkedin.com/feed/update/urn:li:activity:6727248265240227840/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQEv-9LLCINxzQ/feedshare-shrink_800/0/1603900971491?e=1629331200&v=beta&t=53bPUR4fWRMsvZS1AK4MglwQoVrNlfvBCabLXxeKhFU
https://www.linkedin.com/feed/update/urn:li:activity:6724806569856434176/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHCb_RS8UVmjA/feedshare-shrink_800/0/1603318825965?e=1629331200&v=beta&t=Uw1--TRmYGuAYSMpjjDZPiuoGSwQ2CxL5j8EaHNXvgQ
https://www.linkedin.com/feed/update/urn:li:activity:6725106054113374209/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGsH4FM16IWZg/feedshare-shrink_800/0/1603390229140?e=1629331200&v=beta&t=g48gxt5egWgiejHqFJB3_FpjFYDEa8Ww_X-d_7D2NQc
https://www.linkedin.com/feed/update/urn:li:activity:6725455390630313984/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQFgfv4Qfbrz5w/feedshare-shrink_800/0/1603473517577?e=1629331200&v=beta&t=_SqruYBJSsk5n6Ya97OmhMp_hBzJ1ISzxUNG9hR70nc
https://www.linkedin.com/feed/update/urn:li:activity:6724425525642752000/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQELhMACei9hig/feedshare-shrink_800/0/1603227978287?e=1629331200&v=beta&t=1tjbEVnfMkCFsgw9gHtv6NFT8bdFjxrRoMZZeH6Rb78
https://www.linkedin.com/feed/update/urn:li:activity:6724128622820564992/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHkt-rt_psziQ/feedshare-shrink_800/0/1603157190971?e=1629331200&v=beta&t=Ep4TXP1aIfg0QR-sYrSFbiydApKBVJCf4Vpx6HZ4kuA
https://www.linkedin.com/feed/update/urn:li:activity:6722647288377815040/,Ricky Bonilla,Single image,https://media-exp3.licdn.com/dms/image/C4D22AQFV1loW-e9wjw/feedshare-shrink_2048_1536/0/1602804013823?e=1629331200&v=beta&t=wqqVLA0ye9VSTwfMpC4m0XIEQioRgHTdpjIWZxBAqXE
https://www.linkedin.com/feed/update/urn:li:activity:6721432969468276736/,Monica Escrich,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQF83Xj31OxsxQ/feedshare-shrink_800/0/1602514497642?e=1629331200&v=beta&t=I257dPsEMaotYJwfK_oNB24JX6VAZa8-6G99zxylg70
https://www.linkedin.com/feed/update/urn:li:activity:6721954460416966656/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGhfGEv1icFcg/feedshare-shrink_800/0/1602638830036?e=1629331200&v=beta&t=VftyUGh0Y7XfQccvZohlNB61wjVnINPTLqa6sD8_9N8
https://www.linkedin.com/feed/update/urn:li:activity:6722978287225774081/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGBz2MQx2f7LA/feedshare-shrink_800/0/1602882929293?e=1629331200&v=beta&t=5p8PXSJr-CjLl8P69V14TB4_ZDZbH_C9TZgVIXJsZNo
https://www.linkedin.com/feed/update/urn:li:activity:6721577801805307904/,Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQFxbyTrYQscWg/feedshare-shrink_800/0/1602549028417?e=1629331200&v=beta&t=iFgFXMiWiKPEC76d24L0fnTAG2KioDd5FxuF-7ZeGDY
