,post_url,author,author_url,author_type,description,media_type,media_url,media_text
146,https://www.linkedin.com/feed/update/urn:li:activity:6773277333123084288/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Quarantine has impacted our lifestyle in many ways and work hasn't been the exception. If you are wondering how to maintain a work-life balance at home, read our new article to find a helpful guide: https://bit.ly/3kKwdKE

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGbh3ZlIM2Hog/feedshare-shrink_800/0/1614875157207?e=1629331200&v=beta&t=QcMubkJdk2uN_-Dq9O1JCabXwiFD_DpUKdpVC0ImsKY,"   

WORK
MEETS BALANCE

© WellnessProgram A
"
147,https://www.linkedin.com/feed/update/urn:li:activity:6772593263837900800/,Aracely Ocón,https://www.linkedin.com/in/aracely-oc%C3%B3n-557a2260,User,"📣¿Sabías que Applaudo Studios le apuesta a desarrollar talento con el Trainee Scholarship Program para iOS y Android?🤩

Requisitos:
•Bachiller, estudiante universitario, egresado o graduado
•Conocimientos de programación
•Inglés intermedio/avanzado

Se ofrece:
•Remuneración por 3 meses con posibilidad de obtener una plaza fija
•Remoto
•Oportunidad de trabajar con proyectos retadores e innovadores en la región
•Estabilidad y excelente ambiente laboral

✅ ¡Aplica ya por medio de apply.applaudostudios.com y forma parte del mejor equipo!

📩Envíame un mensaje privado si tienes dudas.",Single image,https://media-exp3.licdn.com/dms/image/C5622AQEUZ1rLn-SX2A/feedshare-shrink_800/0/1614712062346?e=1629331200&v=beta&t=f-r33o6eG0GfYI3HBcifNOGDz1cb_zAlYPKmaVm0ANc,"ANDROID AND ios
TRAINEE SCHOLARSHIP
PROGRAM

 

 

 

 

© TraineeProgram
"
148,https://www.linkedin.com/feed/update/urn:li:activity:6771121670703915008/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Check out our new article by Ronald Castellon, Scrum Master at Applaudo, where he shares how courage can make a difference when solving problems within our teams. Read it here: https://bit.ly/2NLMIKl

We are hiring Scrum Masters and Product Owners! Apply here: https://lnkd.in/dcNQa2x 🙌

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQFeX-VJMIaHmg/feedshare-shrink_800/0/1614361207114?e=1629331200&v=beta&t=5Uuih7v7t2LKzSZ5nxWjB82gt6P2mCgQRqsmIGtdbS0," 
"
149,https://www.linkedin.com/feed/update/urn:li:activity:6769638410824036352/,Katina Kenyon,https://www.linkedin.com/in/katina-kenyon,User,"Women in Cloud gives a platform, you should apply today if you a woman who is innovating in the Cloud - deadline is this Friday. #shesoars #womenincloud Applaudo Studios Chaitra Vedullapalli",Shared link outside LinkedIn,https://www.womenincloud.com/partner-in-growth-find-your-digital-strategist-team/,
150,https://www.linkedin.com/feed/update/urn:li:activity:6772195107245555712/,Aracely Ocón,https://www.linkedin.com/in/aracely-oc%C3%B3n-557a2260,User,"📣👀Check out this job at Applaudo Studios: Front Desk Assistant

➡️Go to our career site to apply and join the team.",Shared link outside LinkedIn without image,https://applaudostudios.com/careers/380487,
151,https://www.linkedin.com/feed/update/urn:li:activity:6772653439072698368/,Michael Fulton,https://www.linkedin.com/in/michaelfulton,User,"I met Katina Kenyon today and wow I was impressed. She is an amazing woman doing amazing things over at Applaudo Studios If you want to drive your digital transformation forward while empowering and improving your team with an organization that truly knows how to partner to create win-wins, you need to reach out to Katina and team. #digitaltransformation",Other,,
152,https://www.linkedin.com/feed/update/urn:li:activity:6772226331267751937/,Aracely Ocón,https://www.linkedin.com/in/aracely-oc%C3%B3n-557a2260,User,"📣🤩Check out this job at Applaudo Studios: Outbound Sales Representative

➡️Go to our career site to apply and join the team.",Shared link outside LinkedIn without image,https://applaudostudios.com/careers/380292,
153,https://www.linkedin.com/feed/update/urn:li:activity:6771539168322469888/,orlando alvarez,https://www.linkedin.com/in/orlando-alvarez-4a540517,User,"Desde hace mucho La creatividad Publicitaria dejó de servir solo para hacer anuncios. La creatividad puede transformar el mundo y transformar la vida de personas.
Creamos manualesparasobrevivir.org, una plataforma social para apoyar a que víctimas de abuso sexual infantil superen su trauma. Con el apoyo de Glasswing International FUNPRES (Fundacion Pro-Educacion de El Salvador) Publicidad Comercial MullenLowe El Salvador Applaudo Studios , Psicólogas especialistas, artistas, estrategas digitales y más hemos llegado a completarla, ahora con tu apoyo podremos lanzarla y llevar a más de 66mil víctimas a terapia en el primer año. Este es un tema de derechos humanos en la infancia, justicia social y simplemente humanidad. Miren este video para conocer más y encontrar cómo pueden donar desde una forma personal o empresarial.

https://lnkd.in/eFDAu6w",External video,https://youtu.be/qSqWM_msax0,
154,https://www.linkedin.com/feed/update/urn:li:activity:6771534774071803904/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"We are looking for experienced people to join the Best Place to Code: Business Process Managers and Outbound Sales Representatives positions are available! Don't miss your chance to join the team and go to https://lnkd.in/dcNQa2x 😎

The hiring and onboarding process is held remotely.

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQFbnB5bc8tR5w/feedshare-shrink_800/0/1614459697824?e=1629331200&v=beta&t=AZFFvEnadioT0n-GuRYz86ZPhKqjbGGzeNmywhOz55c," 

Business Process Managers &
Outbound Sales Representatives

Apply at

applaudostudios.com/careers
"
155,https://www.linkedin.com/feed/update/urn:li:activity:6771195751029620736/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"We have positions available! Go to our Career site https://lnkd.in/dcNQa2x to apply and join the team.

The hiring and onboarding process is held remotely.
*Most open positions can be remote, but make sure to ask during the hiring process.

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGxmA5aQ-pxOg/feedshare-shrink_800/0/1614378869308?e=1629331200&v=beta&t=YFzH8J1-Aa5eyq8bLPNbDpz8WmNRnsJuhgCZpx3D3pk,"   

We'd love to
meet you

VIEW OUR OPENINGS

* Android Developers
* iOS Developers

* Full Stack Developers
* React,js Developers

* Angular Developers sf

Apply at

applaudostudios. com/eareers,

 
"
156,https://www.linkedin.com/feed/update/urn:li:activity:6770509992559685632/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Tomorrow we are having a new episode of “A day in the life” with Tatiana Barrios, Product Owner at Applaudo. Don’t forget to go to our Instagram profile (@applaudostudios) and check the stories!

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4D22AQGt9IiT6RQ7pA/feedshare-shrink_800/0/1614215371861?e=1629331200&v=beta&t=pBJUlGcFfHS766szX0YJlb8GKj2zZ7NynX4UROgIDrY,"   

>= PNeorWalaheal-ilickeimce
Product Owner

‘TOMORROW IN OUR INSTAGRAM STORIES
"
157,https://www.linkedin.com/feed/update/urn:li:activity:6769762901285769216/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Get to know more on how to apply to our Trainee Program and open positions! Don't miss our HR talk ""Career path at Applaudo"" on February 25 during our ADC Webinar Series.

Register now: https://lnkd.in/e6A6Uhg
This event will be in Spanish.

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGixmxXHDQKVA/feedshare-shrink_800/0/1614037250508?e=1629331200&v=beta&t=HltMxEkdR0GVihl0DU_vQML9dJMTsCDNDqaXlPA9fpM,"    

‘e@

Career path
at Applaudo

Ricky Bonilla

 

fsa gris
"
158,https://www.linkedin.com/feed/update/urn:li:activity:6770804191146385408/,Rodrigo Morales,https://www.linkedin.com/in/rodrigo-moor,User,"Friends, I've been working at Applaudo Studios for a few months now and I can confidently say it has been an outstanding experience, but I'm not writing this to talk about me or my experience, I'm writing this as an invitation that can change your professional life, because this is what this opportunity is.

Often, as new professionals we are asked to have 1 or 2 years of experience to get a job, in turn, to get those years of experience you need a job. And so the wheel goes on...

Applaudo Studios has changed that paradigm, the trainee program allows us, new developers, to build our skill set in a specific technology, to enter the workforce as competent software engineers and develop exciting projects. Here you will grow, you will learn, you will meet amazing developers and make friends out of these bright minds. In time, you will become the developer you dream to be.

Join us and let's start writing #CodeThatChangesLives",Shared LinkedIn post,https://www.linkedin.com/feed/update/urn:li:activity:6767242673704230913/,
159,https://www.linkedin.com/feed/update/urn:li:activity:6770099105105534977/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Having a well-structured and scalable app will allow you to have a product that runs smoothly and is ready for rapid growth at any time. We are here to help you achieve this.

Check out our Clutch.co profile: https://lnkd.in/eFSeENW

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHIMi_1mzLngw/feedshare-shrink_800/0/1614117407842?e=1629331200&v=beta&t=MXavyRlQUCOXEtuVU7acKkHSOKUdaDSnrHWfoQnyJJw,"Their team has impressive

ojo] 0) py\n 1)
‘© SOLUTION *
HYGIENE.

 

Clutch
"
160,https://www.linkedin.com/feed/update/urn:li:activity:6768275137939742720/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"We are looking for top talent to join our team! Visit https://lnkd.in/dcNQa2x to apply to our open positions.

The hiring and onboarding process is held remotely.
*Most open positions are remote but make sure to ask during the hiring process.

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQExVKtUMUIBPQ/feedshare-shrink_800/0/1613682540055?e=1629331200&v=beta&t=9uQUhe477Pc22yec01oynE3exVbwoU5_IECqlNVZuYw,"We are hiring ‘

Rea _
Developers |

QUALIFICATIONS:

* HTML and CSS

* JavaScript (ES6+) and React
* Unit and E2E Testing

Apply at applaudostudis.com/careers)

  

A ApplaudoStudios’
"
